bc160:f791069387e3bb2f99c5d3d175d4fb2d68b2aae9	Synthesizing Memory Models from Framework
bc160:f791069387e3bb2f99c5d3d175d4fb2d68b2aae9	Synthesizing Memory Models from Framework
bc160:f791069387e3bb2f99c5d3d175d4fb2d68b2aae9	Synthesizing Memory Models from Framework Sketches 
bc160:f791069387e3bb2f99c5d3d175d4fb2d68b2aae9	Synthesizing Memory Models from Framework Sketches 
bc160:f791069387e3bb2f99c5d3d175d4fb2d68b2aae9	Synthesizing Memory Models from Framework Sketches and Litmus Tests
bc160:f791069387e3bb2f99c5d3d175d4fb2d68b2aae9	Synthesizing Memory Models from Framework Sketches  and Litmus Tests
bc160:f791069387e3bb2f99c5d3d175d4fb2d68b2aae9	Synthesizing Memory Models from Framework Sketches  and Litmus Tests
bc160:f791069387e3bb2f99c5d3d175d4fb2d68b2aae9	Synthesizing Memory Models from Framework Sketches  and Litmus Tests
bc160:f7faf93f06be75674bd4ac04d5bd93a5e6ebca71	ON SURROGATE LOSS FUNCTIONS AND f -DIVERGENCES
bc160:f7faf93f06be75674bd4ac04d5bd93a5e6ebca71	ON SURROGATE LOSS FUNCTIONS AND f-DIVERGENCES
bc160:f7ff8e92cfe87961169a3105ec07bc2c429adcd6	On k-rainbow domination in regular graphs
bc160:f7ff8e92cfe87961169a3105ec07bc2c429adcd6	Onk-rainbow domination in regular graphs
bc160:f829dfdc4f25bca2f18b6d50f6853aa5994096b4	The “Only Acceptable Approach” to Probabilistic Reasoning
bc160:f829dfdc4f25bca2f18b6d50f6853aa5994096b4	The Only Acceptable Approach to Probabilistic Reasoning Probability Theory
bc160:f83aa4cf1d8551135955a69300a215fa5946fa7b	Snapshot Isolation Anomalies Detection in Software Transactional Memory
bc160:f83aa4cf1d8551135955a69300a215fa5946fa7b	Snapshot Isolation Anomalies Detectionin Software Transactional Memory
bc160:f86243d26125bc16a987a3c02d11ccab732e3b17	United States Patent  - SYSTEMS , METHODS , AND APPARATUS ( 56 ) References Cited FOR HIERARCHICAL DATABASE
bc160:f86243d26125bc16a987a3c02d11ccab732e3b17	United States Patent - SYSTEMS , METHODS , AND APPARATUS FOR HIERARCHICAL DATABASE
bc160:f8bb0baf87c3be7059c4c0fb67e25f67b03c7b48	Impossibility of Sketching of the 3D Transportation Metric with Quadratic Cost
bc160:f8bb0baf87c3be7059c4c0fb67e25f67b03c7b48	Impossibility of Sketching of the 3D Transportation Metric with Quadratic Cost
bc160:f8bb0baf87c3be7059c4c0fb67e25f67b03c7b48	mpossibility of Sketching of the 3D Transportation Metric with Quadratic Cost
bc160:f8c3b6b450c501d4da0e1680d46872097b65e2cb	Combinations of theories and the Bernays-Schonfinkel-Ramsey class
bc160:f8c3b6b450c501d4da0e1680d46872097b65e2cb	Combinations of theories and the Bernays-Sch¨onfinkel-Ramsey class
bc160:f917a48bae4a8d2267193a3d02a60ec325fd201b	Routledge Encyclopedia of Philosophy
bc160:f917a48bae4a8d2267193a3d02a60ec325fd201b	Routledge Encyclopedia of Philosophy - Philosophy of Language
bc160:f917a48bae4a8d2267193a3d02a60ec325fd201b	Routledge Encyclopedia of Philosophy Philosophy of Language
bc160:f9a31fe69158c19e38d8caced05524be30ffd5b4	United States Patent Application Publication
bc160:f9a31fe69158c19e38d8caced05524be30ffd5b4	United States Patent Application Publication - FAULT-TOLERANT STREAM PROCESSING
bc160:f9f95137ccd0018a537f07609d1d81cc889288df	Proofs, Computability, Undecidability, Complexity, And the Lambda Calculus - An Introduction
bc160:f9f95137ccd0018a537f07609d1d81cc889288df	Proofs, Computability, Undecidability, Complexity, And the Lambda Calculus An Introduction
bc160:f9f95137ccd0018a537f07609d1d81cc889288df	Proofs, Computability, Undecidability, Complexity, And the Lambda Calculus An Introduction
bc160:fa5cf21dfab5bb98a99a9589c0465b7fa0f0f178	SUBSAMPLED RENYI DIFFERENTIAL PRIVACY AND ANALYTICAL MOMENTS ACCOUNTANT
bc160:fa5cf21dfab5bb98a99a9589c0465b7fa0f0f178	SUBSAMPLED RENYI DIFFERENTIAL PRIVACY AND ANALYTICALMOMENTS ACCOUNTANT
bc160:fa5cf21dfab5bb98a99a9589c0465b7fa0f0f178	SUBSAMPLED RÉNYI DIFFERENTIAL PRIVACY AND ANALYTICALMOMENTS ACCOUNTANT
bc160:fab453734bf88ddc3431e64344e5354308f47488	Entropy Power Inequalities
bc160:fab453734bf88ddc3431e64344e5354308f47488	Entropy Power Inequalities - The American Institute of Mathematics
bc160:fb18651b352b3304095227da0c0967bc0b62f873	Symbolic Boolean Manipulation with Ordered Binary-Decision Dliagrams
bc160:fb18651b352b3304095227da0c0967bc0b62f873	ymbolic Boolean Manipulation with Ordered Binary-Decision Dliagrams
bc160:fb1f30d26e6b9642ce060cdf7c5ab9efe1e365a1	Dallas County - Find Foreclosure Notices - February 2020
bc160:fb1f30d26e6b9642ce060cdf7c5ab9efe1e365a1	Dallas County - Find Foreclosure Notices - February 2020 - Balach Springs
bc160:fc82bfdd1e84eacfcd36c05b03eff3decdb639a2	Questions About Database Recovery
bc160:fc82bfdd1e84eacfcd36c05b03eff3decdb639a2	Questions ABout Database Recovery
bc160:fd558352cef2818aab3161aeba93582799f7886f	Local Linearizability for Concurrent Container-Type Data Structures
bc160:fd558352cef2818aab3161aeba93582799f7886f	Local Linearizability for ConcurrentContainer-Type Data Structures
bc160:fdd7746e071ec75604e141b9c95ce44b2ef08826	[Handbook of Satisability] Chapter 20 - Model Counting
bc160:fdd7746e071ec75604e141b9c95ce44b2ef08826	Chapter 20 - Model Counting
bc160:fdd7746e071ec75604e141b9c95ce44b2ef08826	Chapter 20 Model Counting
bc160:ff4b003488dfa11ba19b9d9464ae6e391d05f083	A hypergraph Turan theorem via lagrangians of intersecting families
bc160:ff4b003488dfa11ba19b9d9464ae6e391d05f083	A hypergraph Tur´an theorem via lagrangians of intersecting families
bc160:ff92a1600bad99b6d24a5d43bed059bc6fa904b1	A Variational Perspective on Accelerated Methods in Optimization
bc160:ff92a1600bad99b6d24a5d43bed059bc6fa904b1	A Variational Perspective on Accelerated Methodsin Optimization
btc20:147d5bf38eb0ebe525f410c29ac78eddcb95ec14	Practical Packet Analysis, 3rd Edition.
btc20:147d5bf38eb0ebe525f410c29ac78eddcb95ec14	Practical Packet nalysis, 3rd Edition.
btc20:156f92ba223117c0d61a4444a92d5f467283abc2	ADVERSARIAL RETRIEVER-RANKER FOR DENSE TEXT RETRIEVAL
btc20:156f92ba223117c0d61a4444a92d5f467283abc2	DVERSARIAL RETRIEVER-RANKER FOR DENSE TEXT RETRIEVAL
btc20:25af4a3d239394a6dffef0fba005bc3d632134d6	Central Planning’s Computation Problem
btc20:25af4a3d239394a6dffef0fba005bc3d632134d6	Central Planning’s Computation Problem
btc20:25af4a3d239394a6dffef0fba005bc3d632134d6	Central Planning’s ComPutation Problem
btc20:3042132f6cfc6bdc6006dece51d899f55a7c8671	onlinear frequency dependencies
btc20:3042132f6cfc6bdc6006dece51d899f55a7c8671	Time integration of finite elememt models with nonlinear frequency dependencies
btc20:3274d660511c88d85477526101e4a52721c80fc3	Practical Packet Analysis, 3rd Edition.
btc20:3274d660511c88d85477526101e4a52721c80fc3	Practical Packet nalysis, 3rd Edition.
btc20:37f1f3f0f130b5d02d741aa0d89337cd545bd5ef	THE ELEMENTS TYPOGRAPHIC 67</(
btc20:37f1f3f0f130b5d02d741aa0d89337cd545bd5ef	THE ELEMENTS TYPOGRAPHIC OF TYPOGRAPHIC STYLE
btc20:67ad898d5c53ec9c4e318274551e4c3ad2ba4dae	MTEB: Massive Text Embedding Benchmar
btc20:67ad898d5c53ec9c4e318274551e4c3ad2ba4dae	MTEB: Massive Text Embedding Benchmark
btc20:73786d16bf8c968f48586c4c9ee4a40a6bd3c079	Matrix Analysis
btc20:73786d16bf8c968f48586c4c9ee4a40a6bd3c079	MLPNP - A REAL-TIME MAXIMUM LIKELIHOOD SOLUTION TO THE PERSPECTIVE-N-POINT PROBLEM
btc20:7aee4092a23dcfc2808dd922fd79d8492f9152e4	Entity-Oriented Search
btc20:7aee4092a23dcfc2808dd922fd79d8492f9152e4	The Information Retrieval Series
btc20:7d3c690fb0634dc6b25a3410bc6d68bad947d441	islamic history - A Very Short Introduction
btc20:7d3c690fb0634dc6b25a3410bc6d68bad947d441	Islamic History - A Very Short Introduction
btc20:812ba83f08cb3cb5df166d1749bb563e736ac4db	sre-book
btc20:812ba83f08cb3cb5df166d1749bb563e736ac4db	sre-book (google devops)
btc20:91caa7fa16e0bb61ffefee240994cb84d4221fda	The X-tree: An Index Structure for High-Dimensional Dat
btc20:91caa7fa16e0bb61ffefee240994cb84d4221fda	The X-tree: An Index Structure for High-Dimensional Data
btc20:b8ddc2a577ed4a0a1fca8ab79554fc1a3025ce65	Going Back to Neil Sloane’s FIRST LOVE
btc20:b8ddc2a577ed4a0a1fca8ab79554fc1a3025ce65	Going Back to Neil Sloane’s FIRST LOVE (OEIS Sequence A435): On the Total Heights in Rooted Labeled Trees
btc20:beea122d8785d4bcac2f2957c05d3a923b801672	Electromagnetic Transients Program (EMTP
btc20:beea122d8785d4bcac2f2957c05d3a923b801672	Electromagnetic Transients Program (EMTP) - Application Guide
btc20:c4839e0eee588f978f449eb72f3264096b64e4a0	PGP & GPG
btc20:c4839e0eee588f978f449eb72f3264096b64e4a0	PGP & GPG - Email for the Practical Paranoid
btc20:f7f7e06b0de73c92f29c4d8a8a851471b01377da	btc20:f7f7e06b0de73c92f29c4d8a8a851471b01377da
btc20:f7f7e06b0de73c92f29c4d8a8a851471b01377da	h ∗ -VECTORS OF GRAPH POLYTOPES USING ACTIVITIES OF DISSECTING SPANNING TREES
btc20:f7f7e06b0de73c92f29c4d8a8a851471b01377da	h ∗ -VECTORS OF GRAPH POLYTOPES USING ACTIVITIES OF DISSECTING SPANNING TREES
btc20:f7f7e06b0de73c92f29c4d8a8a851471b01377da	sha:ffc6d7817c55735349661462409666f99f94d9ac
btc20:f7f7e06b0de73c92f29c4d8a8a851471b01377da	sha:ffc6d7817c55735349661462409666f99f94d9ac
btc20:f8cada78dbca9370d4dd0c8d0a38416dd2eded15	GATELOOP: FULLY DATA-CONTROLLED LINEAR RE- CURRENCE FOR SEQUENCE MODELING
btc20:f8cada78dbca9370d4dd0c8d0a38416dd2eded15	GATELOOP: FULLY DATA-CONTROLLED LINEAR RECURRENCE FOR SEQUENCE MODELING
btc20:f9f61fda195c8725e7d64610f801cd5403343855	Holistic Evaluation of Language Models
btc20:f9f61fda195c8725e7d64610f801cd5403343855	On Crashing the Barrier of Meaning in AI
sha:000ed5d25d5f16f7195ca31d37f6dd764c62e0a4	"Database"? Research Directions - The User's View
sha:000ed5d25d5f16f7195ca31d37f6dd764c62e0a4	"Database"? Research Directions - The user's Views
sha:000ed5d25d5f16f7195ca31d37f6dd764c62e0a4	"Database"? Research Directions - THe user's Views
sha:00ec7a62422cda0ab21cc75cf6a3be62469aaeb5	String Alignment in Grammatical Inference - what suffix trees can do
sha:00ec7a62422cda0ab21cc75cf6a3be62469aaeb5	String Alignment in Grammatical Inference what suffix trees can do
sha:00f12676e501c0eed67e42bf1f8cfa64670898b5	FACTORBASE : SQL for Learning A Multi-Relational Graphical Model
sha:00f12676e501c0eed67e42bf1f8cfa64670898b5	FACTORBASE: SQL for Learning A Multi-Relational Graphical Model
sha:010f94e2f242ea2ea4c7e21e73faaddeffce6cc5	Bibliography (Probably to a Book on Causality)
sha:010f94e2f242ea2ea4c7e21e73faaddeffce6cc5	Bibliography [Probably to a Book on Causality]
sha:01d0eddb9c722393b213debfe639afaeee17c817	Constructing a Godel Sentence
sha:01d0eddb9c722393b213debfe639afaeee17c817	Constructing a Gödel Sentence
sha:01fe7d157f953c02612c4a5dec19826632d2d083	The exact bound for the ErdH{o}s-Ko-Rado theorem for $t$-cycle-intersecting permutations
sha:01fe7d157f953c02612c4a5dec19826632d2d083	The exact bound for the Erdos-Ko-Rado theorem for $t$-cycle-intersecting permutations
sha:02314f7f9c6f74cd32856b4b9819ae866f6b9324	Encyclopedia of Philosophy - Volume 9
sha:02314f7f9c6f74cd32856b4b9819ae866f6b9324	Encyclopedia of Philosophy - Volume 9 - SHAFTESBURY – ZUBIR
sha:028dd13d6507b545650ef2abcc28313cf6fc0f6d	EFFICIENT DATABASE UPDATES WITH 􏰓 INDEPENDENT SCHEMES
sha:028dd13d6507b545650ef2abcc28313cf6fc0f6d	EFFICIENT DATABASE UPDATES WITH INDEPENDENT SCHEMES
sha:030e1b7bbffa3ad8acc5bd0eb6c4c577732aa911	JOHN W. TUKEY'S WORK ON TIME SERIES AND SPECTRUM ANALYSIS
sha:030e1b7bbffa3ad8acc5bd0eb6c4c577732aa911	JOHN W. TUKEYS WORK ON TIME SERIES AND SPECTRUM ANALYSIS
sha:0319b0dfcf9186d852406f4c09cf6ae121f568c2	Lower bounds over Boolean inputs for deep neural networks with ReLU gates
sha:0319b0dfcf9186d852406f4c09cf6ae121f568c2	Lower bounds over Boolean inputs for deep neural networks with ReLU gates.
sha:03ca67996ca3b180fc395831194195646d7c2adc	An (sic) very brief overview of Surreal Numbers
sha:03ca67996ca3b180fc395831194195646d7c2adc	An very brief overview of Surreal Numbers
sha:03f53aa68139cae5256f758c2ea19645befb7fef	A Machine-Independent '*'] i ~eoy 5i' of the Complexity of Reeursive Functions
sha:03f53aa68139cae5256f758c2ea19645befb7fef	A Machine-Independent Theory of the Complexity of Reeursive Functions
sha:03fb5462b5aec1599d226615d846fdb1e33d3ac0	Topological aspects of the multilanguage phases of the Naming Game on communitybased networks
sha:03fb5462b5aec1599d226615d846fdb1e33d3ac0	Topological aspects of the multi–language phases of the Naming Game on community–based networks
sha:043e2c578343ea4eb74df751bce9fbdce1a46c0c	Mixing - A tutorial on Markov chain
sha:043e2c578343ea4eb74df751bce9fbdce1a46c0c	Mixing - A tutorial on Markov chains
sha:0459f86c92be4150568d52df52b3d40a2323e862	Appendix A - Mathematical Background. - Computational Complexity: A Modern Approach
sha:0459f86c92be4150568d52df52b3d40a2323e862	Computational Complexity: A Modern Approach
sha:045f4807251422a4615a786f34804cb7a5fc0993	Efficent Variants of the Backward-Oracle-Matching Algorithm
sha:045f4807251422a4615a786f34804cb7a5fc0993	Efficient Variants of the Backward-Oracle-Matching Algorithm
sha:063b8ae22714c1601263b4ba4b1357cf64afcc2b	A Primer on Scheduling Fork-Join Parallelism with Work Stealing
sha:063b8ae22714c1601263b4ba4b1357cf64afcc2b	A Primer on SchedulingFork-Join Parallelismwith Work Stealing
sha:0695c28dc0eccb4f6a9eeaf5470b4726e5264d4c	Inequalities for a Pair of Maps S x S->S with S a Finite Set
sha:0695c28dc0eccb4f6a9eeaf5470b4726e5264d4c	Inequalities for a Pair of Maps S x S-~S with S a Finite Set
sha:06dd7c1a9c683307e64eafc703d88b49e2f1df97	Resolution Simulates Polynomially Ordered Binary Decision Diagramsfor Conjunctive Normal Forms
sha:06dd7c1a9c683307e64eafc703d88b49e2f1df97	Resolution Simulates PolynomiallyOrdered Binary Decision Diagramsfor Conjunctive Normal Forms
sha:076ef29748bbc4b7e64aa77304c2273aee0e330a	Fifty Years of Shannon
sha:076ef29748bbc4b7e64aa77304c2273aee0e330a	Fifty Years of Shannon Fifty Years of Shannon Theory
sha:076ef29748bbc4b7e64aa77304c2273aee0e330a	Fifty Years of Shannon Theory
sha:076ef29748bbc4b7e64aa77304c2273aee0e330a	Fifty Years of Shannon Theory
sha:08167b509bdfad4c47b857f9d8a438ef9f6528e7	Frege’s Theory of Sense and Reference: Some Exegetical Notes
sha:08167b509bdfad4c47b857f9d8a438ef9f6528e7	Frege’s Theory of Sense and Reference: Some Exegetical Notes1
sha:081dc96b9f90f42a2fadf9b1978f9a20d628f477	CS224d: Deep NLP - Lecture 9: Wrap up: LSTMs and Recursive Neural Networks
sha:081dc96b9f90f42a2fadf9b1978f9a20d628f477	CS224d: Deep NLP Lecture 9: Wrap up: LSTMs and Recursive Neural Networks
sha:089db73fe62d5b97a14cabb6d23af5038a90bff1	A Numerical Treatment of Energy Eigenvalues of Harmonic Oscillators Perturbed by a Rational Function
sha:089db73fe62d5b97a14cabb6d23af5038a90bff1	A Numerical Treatment of Energy Eigenvalues of Harmonic Oscillators Perturbed by a Rational Function Ph
sha:08a80cc99a5c5146e9d8847a236b9a53585276fc	A History of Thermodynamics
sha:08a80cc99a5c5146e9d8847a236b9a53585276fc	A History of Thermodynamics - The Doctrine of Energy and Entropy
sha:090072100360ba2e385b1726910ff742cff44bfa	Combinatorics on Words: Christoel Words and Repetitions in Words
sha:090072100360ba2e385b1726910ff742cff44bfa	Combinatorics on Words: Christoffel Words and Repetitions in Words
sha:09d1ef22cdc9741cea47c15758cec54fe261cd6e	All of Statistics: A Concise Course in Statistical Inference
sha:09d1ef22cdc9741cea47c15758cec54fe261cd6e	All of Statistics: A Concise Course inStatistical Inference
sha:0a4cd20a3a2fb6f2baed43cadd5ebf401d1a9b09	[1, 2]-sets and [1, 2]-total Sets in Trees with Algorithms
sha:0a4cd20a3a2fb6f2baed43cadd5ebf401d1a9b09	1, 2]-sets and [1, 2]-total Sets in Trees with Algorithms
sha:0ae44f0d2e3eded53e4a347e5ede602cd0aa0860	Non-Blocking Doubly-Linked Lists with Good Amortized Complexity
sha:0ae44f0d2e3eded53e4a347e5ede602cd0aa0860	Non-Blocking Doubly-Linked Listswith Good Amortized Complexity
sha:0b486bf843a7bf3619bbf4cff8a756edcbbd23f7	Fundamentals of Metaheuristics - Part I - Basic concepts and Single-State Methods
sha:0b486bf843a7bf3619bbf4cff8a756edcbbd23f7	Fundamentals of Metaheuristics Part I - Basic concepts and Single-State Methods
sha:0b4bc9cfcc9b8438af61dc44f51d80a2efc2c6cc	KURATOWSKI
sha:0b4bc9cfcc9b8438af61dc44f51d80a2efc2c6cc	THE KURATOWSKI CONVERGENCE OF MEDIAL AXES
sha:0b4bc9cfcc9b8438af61dc44f51d80a2efc2c6cc	THE KURATOWSKI CONVERGENCE OF MEDIAL AXES
sha:0ce473abdb87e9ce296df427b10e8967a3000a40	TOWER TIMES  January 2010
sha:0ce473abdb87e9ce296df427b10e8967a3000a40	TOWER TIMES - January 2010
sha:0ce473abdb87e9ce296df427b10e8967a3000a40	TOWER TIMES - JANUARY 2010
sha:0d6a53706a822ce4f58b980a1442c2b00623d687	Pracetical Machine Learning - Innovations in Recommendation
sha:0d6a53706a822ce4f58b980a1442c2b00623d687	Practical Machine Learning - Innovations in Recommendation
sha:0d703ad6fe657bd98cf0bae1d2a883d6e950a212	DF A minimization: from Brzozowski to Hopcroft
sha:0d703ad6fe657bd98cf0bae1d2a883d6e950a212	DFA minimization: from Brzozowski to Hopcroft
sha:0d87293c022c6791b2a00e6b9c32402414319687	A Dynami Primary View Group Communiation Service
sha:0d87293c022c6791b2a00e6b9c32402414319687	A Dynami Primary View Group Communiation Servie
sha:0d87293c022c6791b2a00e6b9c32402414319687	A Dynamic Primary View Group Communiation Service
sha:0db2b20984a6dcf7f12d9c48089b7fd2aea0cb19	Time and Space Ecient Algorithms for Decomposing Certain Partially Ordered
sha:0db2b20984a6dcf7f12d9c48089b7fd2aea0cb19	Time and Space Efficient Algorithms for Decomposing Certain Partially Ordered
sha:0e1c37fa06db3591103e4832f70230e3f5f33129	PrASP Report
sha:0e1c37fa06db3591103e4832f70230e3f5f33129	PrASP1 Report
sha:0e49d9b3384ae289cd5c568e245722cd317da715	RFID FOR DUMmIES
sha:0e49d9b3384ae289cd5c568e245722cd317da715	RFID FOR DUMMIES
sha:0e85d8fc9a5f3188d8b4ac3010d2dd98e95a7201	The Journal of the Association of National Park Ranger
sha:0e85d8fc9a5f3188d8b4ac3010d2dd98e95a7201	The Journal of the Association of National Park Ranger - Volume 21, No. 1 - Winter 2004-05
sha:0e9d8d77c88da52634ffd1ec5c916e5346146ff7	ALMOST SURE BEHAVIOR FOR THE LOCAL TIME OF A DIFFUSION IN A SPECTRALLY NEGATIVE LEVY ENVIRONMENT
sha:0e9d8d77c88da52634ffd1ec5c916e5346146ff7	ALMOST SURE BEHAVIOR FOR THE LOCAL TIME OF A DIFFUSION INA SPECTRALLY NEGATIVE LÉVY ENVIRONMENT
sha:0eb0ef63e7886c1f3da8174a81df256cebc133f6	Comment on Biologically inspired protection of deepnetworks from adversarial attacks
sha:0eb0ef63e7886c1f3da8174a81df256cebc133f6	Comment onBiologically inspired protection of deepnetworks from adversarial attacks
sha:0f2c1297c5b2a110206285804ca23e5e003b2e76	riak from the inside
sha:0f2c1297c5b2a110206285804ca23e5e003b2e76	Riak from the Inside
sha:0f79e19221c7db81cff45d6cfc0a32470033793a	Tverberg type theorems for matroids
sha:0f79e19221c7db81cff45d6cfc0a32470033793a	TVERBERG-TYPE THEOREMS FOR MATROIDS: A COUNTEREXAMPLE AND A PROOF
sha:0fd1a64c954211bd99deb8b006cc9eff19ec6dd7	Inductive Types for Free - Representing Nested Inductive Types using W-types
sha:0fd1a64c954211bd99deb8b006cc9eff19ec6dd7	nductive Types for Free - Representing Nested Inductive Types using W-types
sha:10e153e2fb4562fc49409f9f5900a086ac5c39af	Analysis of Boolean Functions
sha:10e153e2fb4562fc49409f9f5900a086ac5c39af	ANALYSIS OF BOOLEAN FUNCTIONS
sha:116bdc782faedc1695506f1c7da464262ff833eb	Quantitative Corporate Finance
sha:116bdc782faedc1695506f1c7da464262ff833eb	QuantitativeCorporate Finance
sha:118d349439c22fafbedb7fd1130d1e4154b12892	A Practitioners’ Guide to Transfer Learning for Text Classification using Convolutional Neural Networks
sha:118d349439c22fafbedb7fd1130d1e4154b12892	What we write about when we write about causality: Features of causal statements across large-scale social discourse
sha:12010e73899fe0212729a30335f0a6398515227c	Brain Mind Reality - Toward a Science of Consciousness
sha:12010e73899fe0212729a30335f0a6398515227c	Brain Mind Reality Toward a Science of Consciousness
sha:1256fc9eacc8d6b71656284f194e2b5e489dc140	Receipt - Cheesesteak House - Order #450602935581877
sha:1256fc9eacc8d6b71656284f194e2b5e489dc140	Receipt - Cheesesteak House - Order #ofttsO_oEeeX51PZ0SM2Aw
sha:1293d58c02c100a87df9c3d81af7341f0b18c590	Note on von Neumann and Renyi entropies of a Graph
sha:1293d58c02c100a87df9c3d81af7341f0b18c590	Note on von Neumann and R´enyi entropies of a Graph
sha:12f6595e664bd8da9a25799b0e3edd90f8bfd17f	Mathematical Logic and its Application to Computer Scienc
sha:12f6595e664bd8da9a25799b0e3edd90f8bfd17f	Mathematical Logic and its Application to Computer Science
sha:140048927224a752d1eb264ae0b946948910d099	Cryptography: An Introduction
sha:140048927224a752d1eb264ae0b946948910d099	Cryptography: An Introduction (3rd Edition)
sha:141c502372e42c4dd2dc5e52e790c588461419ce	Parameterized Complexity-News
sha:141c502372e42c4dd2dc5e52e790c588461419ce	Parameterized Complexity-News - The Newsletter of the Parameterized Complexity Community Volume 2, November 2006
sha:141c502372e42c4dd2dc5e52e790c588461419ce	Parameterized Complexity-News - The Newsletter of the Parameterized Complexity Community Volume 2, November 2006
sha:15116ebf076e8378566a2ebb9b1df37aa6d6000e	Jung at the Foot of Mt. Kailash:
sha:15116ebf076e8378566a2ebb9b1df37aa6d6000e	Jung at the Foot of Mt. Kailash: A Transpersonal Synthesis of Deep Psychology
sha:15116ebf076e8378566a2ebb9b1df37aa6d6000e	Jung at the Foot of Mt. Kailash: A Transpersonal Synthesis of Deep Psychology, Tibetan Tantra,
sha:15116ebf076e8378566a2ebb9b1df37aa6d6000e	Jung at the Foot of Mt. Kailash: A Transpersonal Synthesis of Deep Psychology, Tibetan Tantra, and the Sacred Mythic Imagery of the West
sha:15116ebf076e8378566a2ebb9b1df37aa6d6000e	Jung at the Foot of Mt. Kailash: A Transpersonal Synthesis of Deep Psychology, Tibetean Tantra,
sha:15116ebf076e8378566a2ebb9b1df37aa6d6000e	Jung at the Foot of Mt. Kailash: A Transpersonal Synthesis of Deep Psycholology, amd the Sacred Mtythic Energy of East and West
sha:15255d8020d3bb3049c5f594a806e73f4044c4e7	Algorithmic Robustness for Semi-Supervised $(epsilon, gamma, 	au)$-Good Metric Learning
sha:15255d8020d3bb3049c5f594a806e73f4044c4e7	Algorithmic Robustness for Semi-Supervised epsilon, gamma, tau - Good Metric Learning
sha:153a85000e055a871d1c61ff9e82830d8b0b52a6	Mellin transforms and asymptotics: Harmonic sums
sha:153a85000e055a871d1c61ff9e82830d8b0b52a6	Mellintransformsandasymptotics:Harmonicsums
sha:1589aff09e278052260c06e65a8fe48619f30678	Advances in Artificial Intelligence
sha:1589aff09e278052260c06e65a8fe48619f30678	Advances in Artificial Intelligence - 20th Conference of the Canadian Society for Computational Studies of Intelligence, Canadian AI 2007
sha:15cf63f8d44179423b4100531db4bb84245aa6f1	Nature - REVIEW - Deep learning
sha:15cf63f8d44179423b4100531db4bb84245aa6f1	REVIEW - Nature - Deeep learning
sha:15cf63f8d44179423b4100531db4bb84245aa6f1	REVIEW - Nature - Deeep Learning
sha:15f5e528aa9d3fbf0a69b0a7b60e2ff27d43f144	The Calculus of Computation - Decision Procedures with Applications to Verification
sha:15f5e528aa9d3fbf0a69b0a7b60e2ff27d43f144	The Calculus of Computation - Decision Procedures with Applications to Verification - With 60 Figures
sha:171e768c94d047891d8c38506b7347f790b0346d	Proof of a conjecture of Klove on permutation codes under the Chebychev distance
sha:171e768c94d047891d8c38506b7347f790b0346d	Proof of a conjecture of Kløve on permutation codes under the Chebychev distance
sha:1774ffa57df097b5651eed8a75b67a7945a35663	Composing a Reservoir of Memristive Networks for Real-Time Computing
sha:1774ffa57df097b5651eed8a75b67a7945a35663	Composing a Reservoir of Memristive Networks for Real-Time Computinng
sha:17b84f2446d7c6fb74f427893be7323ccbbdef5c	Nesterov’s Optimal Gradient Methods
sha:17b84f2446d7c6fb74f427893be7323ccbbdef5c	Nesterov’sOptimal Gradient Methods
sha:17ca0e5eca602c853803fe37af65354957690af4	A CONSTRUCTIVE ALGORITHM FOR THE LOVASZ LOCAL LEMMA ON ´ PERMUTATIONS
sha:17ca0e5eca602c853803fe37af65354957690af4	A CONSTRUCTIVE ALGORITHM FOR THE LOVASZ LOCAL LEMMA ON PERMUTATIONS
sha:17dc1b05dcfc390936351b4f42161eb826db2462	Phase transitions for modified Erd"os-R'enyi processes
sha:17dc1b05dcfc390936351b4f42161eb826db2462	Phase transitions for modified Erdos-Renyi processes
sha:1820b40488a5f1d020760499845db3e6e0cc78e2	POINCARE SERIES OF LIE LATTICES AND ´ REPRESENTATION ZETA FUNCTIONS OF ARITHMETIC GROUPS
sha:1820b40488a5f1d020760499845db3e6e0cc78e2	POINCARE SERIES OF LIE LATTICES AND REPRESENTATION ZETA FUNCTIONS OF ARITHMETIC GROUPS
sha:184beade79a14b8840d0136bf1ffdc17b4763366	Handbook of Statistics - VOLUME 29 - Sample Surveys: Design, Methods and Applications
sha:184beade79a14b8840d0136bf1ffdc17b4763366	Handbook of Statistics - VOLUME 29A - Sample Surveys: Design, Methods and Applications
sha:18f63d843bc2dadf606e0d95c0d7895ae47c37b5	Taming Verification Hardness: An Efcient Algorithm for Testing Subgraph Isomorphism
sha:18f63d843bc2dadf606e0d95c0d7895ae47c37b5	Taming Verification Hardness: An Effcient Algorithm for Testing Subgraph Isomorphism
sha:18f63d843bc2dadf606e0d95c0d7895ae47c37b5	Taming Verification Hardness: An Efficient Algorithm for Testing Subgraph Isomorphism
sha:1929ffa0310a8b894b717b56c03581d62f0d8f76	hase Retrieval by Linear Algebra
sha:1929ffa0310a8b894b717b56c03581d62f0d8f76	Phase Retrieval by Linear Algebra
sha:19392fddf126a85ce0d9fb1488810863cd95ef72	Stat260/CS294: Spectral Graph Methods - Lecture: Some Practical Considerations (1 of 4)
